,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,Brainstem,SUM
PaL:paralaminar_amygdaloid_nucleus,0.45555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.16666666666666666,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pir:piriform_cortex,0.3438556933483653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029312288613303268,0.0,0.0,0.0,0.4047350620067644,0.0,0.0,0.05749718151071026,0.0,0.0,0.02142051860202931,0.11273957158962795,0.0,0.0,0.0033821871476888386,0.020293122886133032,0.0,0.002254791431792559,0.0,0.0,0.004509582863585118,0.0,0.0,0.0,1.0
VCo:ventral_cortical_amygdaloid_nucleus,0.4779220779220779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14025974025974025,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,1.0
Hip:hippocampus,0.26368851034243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16947679471580046,0.14548930992525638,0.12619502868068833,0.0,0.0,0.0060837823744133495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033026247175386753,0.0,0.0,0.0,0.12967147575178167,0.15609247349209107,1.0
PaS:parasubiculum,0.2778904665314402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002028397565922921,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002028397565922921,0.0,0.0,0.0,0.07099391480730223,0.4117647058823529,1.0
PrS:presubiculum,0.24561403508771928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.2506265664160401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12030075187969924,0.3659147869674185,0.9999999999999999
ProS:prosubiculum,0.24087591240875914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21897810218978103,0.19708029197080293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15328467153284672,0.1897810218978102,1.0
S:subiculum,0.1592920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424778761061947,0.3606194690265487,0.01991150442477876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168141592920354,0.19911504424778761,1.0
AI:agranular_insular_cortex,0.12916666666666668,0.0005952380952380953,0.0,0.02142857142857143,0.11428571428571428,0.0,0.0,0.0,0.20535714285714285,0.0,0.0,0.0,0.0005952380952380953,0.0,0.0,0.10178571428571428,0.0,0.0,0.0,0.01607142857142857,0.0,0.0,0.0,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DI:dysgranular_insular_cortex,0.23952095808383234,0.0,0.0,0.0,0.19324986390854654,0.0,0.0,0.0,0.19923788786064237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02939575394665215,0.0,0.0,0.0,0.3336962438758846,0.0,0.0,0.0,0.004899292324442025,0.0,0.0,0.0,0.0,0.9999999999999999
GI:granular_insular_cortex,0.45124037639007697,0.0,0.0,0.0,0.10949529512403763,0.0,0.0,0.0,0.2510692899914457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007271171941830625,0.0,0.0,0.016680923866552608,0.08511548331907613,0.0,0.0,0.0,0.07912745936698032,0.0,0.0,0.0,0.0,1.0
IPro:insular_proisocortex,0.2392055267702936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177892918825561,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.09153713298791019,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.018134715025906734,0.26252158894645944,0.0,0.0,0.0,0.06044905008635579,0.0,0.0,0.0,0.0,1.0
23:area_23_of_cortex,0.20610687022900764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012331180270111567,0.4873752201996477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29418672930123313,0.0,1.0
23a:area_23a_of_cortex,0.9821428571428571,0.0,0.0,0.0,0.0,0.00744047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23b:area_23b_of_cortex,0.6136162687886826,0.0,0.0,0.0,0.0,0.1918656056587091,0.015030946065428824,0.007957559681697613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17152961980548187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23c:area_23c_of_cortex,0.38972286374133946,0.0,0.0,0.0,0.010969976905311778,0.04041570438799076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558891454965358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423a:area_2423a_of_cortex,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423b:area_2423b_of_cortex,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423c:area_2423c_of_cortex,0.39065817409766457,0.004246284501061571,0.0,0.0,0.044585987261146494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5605095541401274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24a:area_24a_of_cortex,0.7604026845637584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10134228187919463,0.0006711409395973154,0.13758389261744966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24b:area_24b_of_cortex,0.5869311551925321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30046674445740956,0.11260210035005834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24c:area_24c_of_cortex,0.46413972500929024,0.0,0.0033444816053511705,0.023782980304719436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4593088071348941,0.04942400594574508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24d:area_24d_of_cortex,0.5068078668683812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226928895612708,0.47049924357034795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29a:area_29a_of_cortex,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.9999999999999999
29a-c:area_29a-c_of_cortex,0.26119402985074625,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.3656716417910448,0.0,0.0,0.0,0.0,0.0,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208955223880597,0.0,1.0
29d:area_29d_of_cortex,0.5608856088560885,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.25092250922509224,0.0,0.0,0.0,0.0,0.0,0.0,0.09225092250922509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09225092250922509,0.0,1.0
30:area_30_of_cortex,0.6652777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05138888888888889,0.0,1.0
31:area_31_of_cortex,0.3711507293354943,0.0,0.0,0.0,0.0,0.23933009184224743,0.13614262560777957,0.12263641274986493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307401404646137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32:area_32_of_cortex,0.5829807240244476,0.0,0.0,0.20545369064409968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777150916784203,0.0,0.03385049365303244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGM31:area_PGM31_of_cortex,0.3004257044394891,0.0,0.0,0.0,0.0,0.2387999189134401,0.1905534157713359,0.00040543279951348065,0.0,0.0,0.0,0.0,0.0,0.17575511858909384,0.0940604094871275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PECg:parietal_area_PE_cingulate_part,0.08857509627727857,0.0,0.0,0.0,0.0,0.25609756097560976,0.2958921694480103,0.35365853658536583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005776636713735558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
23x:unnamed_region_sections_102-114_called_23_more_anteriorly,0.43034238488783944,0.0,0.0,0.0,0.0,0.0,0.0,0.0005903187721369539,0.0,0.0,0.0,0.0,0.0,0.09149940968122787,0.3530106257378985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12455726092089728,0.0,1.0
JxSt:juxtastriate_area,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.0,0.0,0.0,0.03741496598639456,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40816326530612246,0.0,1.0
ProST:prostriate_area,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49508196721311476,0.0,1.0
V1:visual_area_1_(primary_visual_cortex),0.7481815901680462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029157261098570354,0.0,0.0,0.0,0.15729245046400803,0.08493227990970655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006677953348382243,0.0,1.0
V2:visual_area_2,0.5380114793556748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001740418441029439,0.0013701166450657285,0.00018515089798185522,0.0,0.255286058137382,0.12005184225143492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08335493427143122,0.0,1.0
V3D:visual_area_3_dorsal_part,0.4467689446768945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794514179451418,0.3737796373779637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V:visual_area_3_ventral_part,0.3363878214602424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038427431274017146,0.04906887378066804,0.0,0.0,0.2326337570203961,0.020987289388117055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3570795152231747,0.0,1.0
V3A:visual_area_3A,0.5582706766917294,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.31842105263157894,0.11616541353383458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1:area_1_of_cortex_(somatosensory),0.6933797909407665,0.0,0.0,0.0,0.13472706155632985,0.08536585365853659,0.006968641114982578,0.009872241579558653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06968641114982578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21:areas_21_of_cortex_(somatosensory),0.5788590604026845,0.0,0.0,0.0,0.057885906040268456,0.0,0.0,0.0,0.11661073825503356,0.0,0.0,0.0,0.0,0.0,0.0,0.1820469798657718,0.050335570469798654,0.0,0.0,0.014261744966442953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2:area_2_of_cortex_(somatosensory),0.5944910179640719,0.0,0.0,0.0,0.05389221556886228,0.14610778443113773,0.06538922155688623,0.03425149700598802,0.058203592814371256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047664670658682635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2Ve:area_2_of_cortex_vestibular_part,0.7988165680473372,0.0,0.0,0.0,0.0,0.0,0.20118343195266272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3a:area_3a_of_cortex_(somatosensory),0.5002790178571429,0.0,0.0,0.0,0.17885044642857142,0.09598214285714286,0.011160714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005022321428571429,0.005580357142857143,0.0,0.0,0.0,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3b:area_3b_of_cortex_(somatosensory),0.5430321592649311,0.0,0.0,0.0,0.21807044410413476,0.13537519142419602,0.05758039816232772,0.0,0.006125574272588055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030627871362940277,0.0,0.0,0.0,0.0,0.036753445635528334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DIP:depth_intraparietal_area,0.41414141414141414,0.0,0.0,0.0,0.0,0.09898989898989899,0.052525252525252523,0.24444444444444444,0.06734006734006734,0.0,0.0,0.0,0.0,0.12255892255892256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dpt:dorsal_parietal_area,0.5396648044692738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34804469273743016,0.1122905027932961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OPt:occipitoparietal_area,0.8272017837235228,0.0,0.0,0.0,0.0,0.054626532887402456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10590858416945373,0.012263099219620958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PE:parietal_area_PE,0.6932832315641146,0.0,0.0,0.0,0.0,0.21747299201503054,0.057303898543917334,0.0056364490371066224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026303428839830906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEC:parietal_area_PE_caudal_part,0.5435759209344115,0.0,0.0,0.0,0.0,0.09643605870020965,0.02425876010781671,0.0,0.0,0.0,0.0,0.0,0.0,0.29290206648697215,0.042827193770589994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEa:parietal_area_PEa,0.3448081264108352,0.0,0.0,0.0,0.0,0.17136945071482318,0.15876598946576373,0.11305492851768247,0.025395033860045147,0.0,0.0,0.0,0.0,0.1437170805116629,0.04288939051918736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFCx:parietal_area_PF_(cortex),0.6291793313069909,0.0,0.0,0.0,0.0,0.0,0.19756838905775076,0.0,0.17325227963525835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFOp:parietal_area_PF_opercular_part,0.8101545253863135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18543046357615894,0.0,0.0,0.0,0.0,0.004415011037527594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFG:parietal_area_PFG,0.8193384223918575,0.0,0.0,0.0,0.0,0.0,0.04834605597964377,0.0,0.13231552162849872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PG:parietal_area_PG,0.7268970698722765,0.0,0.0,0.0,0.0,0.04808414725770098,0.07588279489105935,0.0,0.03193087903831705,0.0,0.0,0.0,0.0,0.11720510894064613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGOp:parietal_area_PG_opercular_part,0.6225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267741935483871,0.0,0.0,0.0,0.0,0.10875576036866359,0.0,0.0,0.0009216589861751152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POaE:parietal_area_POa_external_part,0.45293701344656756,0.0,0.0,0.0,0.0,0.1178343949044586,0.2908704883227176,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.12172682236376504,0.00389242745930644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POaI:parietal_area_POa_internal_part,0.3156508653122649,0.0,0.0,0.0,0.0,0.06772009029345373,0.23024830699774265,0.1474793077501881,0.06696764484574869,0.0,0.0,0.0,0.0,0.14635063957863054,0.025583145221971408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PO:parieto-occipital_area,0.36001809136137497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34237901402080506,0.29760289461781997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POa:parietooccipital_associated_area_in_the_intraparietal_sulcus,0.7490909090909091,0.0,0.0,0.0,0.0,0.0,0.2509090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PPt:posterior_parietal_area,0.375,0.0,0.0,0.0,0.0,0.18452380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273809523809524,0.1130952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ReIP:retroinsular_area_parietal_part,0.8221343873517787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16996047430830039,0.0,0.0,0.0,0.0,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2:secondary_somatosensory_cortex,0.5213784301212508,0.0,0.0,0.0,0.11710274409700064,0.0,0.0006381620931716656,0.0,0.21729419272495215,0.0,0.0,0.0,0.0,0.0,0.0,0.005105296745373325,0.04594767070835992,0.0,0.0,0.018825781748564134,0.0,0.0,0.0022335673261008296,0.07147415443522655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2E:secondary_somatosensory_cortex_external_part,0.6367414796342478,0.0,0.0,0.0,0.00997506234413965,0.0,0.0,0.0,0.33000831255195345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023275145469659187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2I:secondary_somatosensory_cortex_internal_part,0.48243559718969553,0.0,0.0,0.0,0.2373145979703357,0.0,0.039032006245121,0.0,0.14207650273224043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07884465261514442,0.0,0.0,0.02029664324746292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4D:visual_area_4_dorsal_part,0.6679487179487179,0.0,0.0,0.0,0.0,0.0014423076923076924,0.0,0.0,0.0,0.023878205128205127,0.0004807692307692308,0.0,0.0,0.2701923076923077,0.036057692307692304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4T:visual_area_4_transitional_part,0.7579787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21010638297872342,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V:visual_area_4_ventral_part,0.2903583302548947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19560398965644624,0.09179903952715184,0.0,0.0,0.09013668267454747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33210195788695973,0.0,1.0
V4A:visual_area_4A,0.1499330655957162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198125836680054,0.23025435073627845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35:area_35_of_cortex,0.4066390041493776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343015214384509,0.2503457814661134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGa:area_PG_associated_region_of_the_superior_temporal_sulcus,0.10710059171597633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05029585798816568,0.43846153846153846,0.0017751479289940828,0.39112426035502956,0.0,0.0,0.0035502958579881655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
TFM:area_TF_medial_part,0.771551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05603448275862069,0.0,1.0
TLR(R36):area_TL_rostral_part_(area_36R),0.5350358143880412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093740267829337,0.1913734039240112,0.11227032077234507,0.0,0.060884459669884775,0.0,0.0,0.0,0.0,0.0,0.0,0.008720024914356897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007785736530675802,1.0
AKL:auditory_koniocortex_lateral_part,0.358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896214896214896,0.018315018315018316,0.0,0.0,0.0,0.1330891330891331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AKM:auditory_koniocortex_medial_part,0.34735202492211836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544392523364486,0.0763239875389408,0.0,0.0,0.0,0.02570093457943925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
ECL:entorhinal_cortex_caudal_limited_part,0.2174496644295302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718120805369127,0.005369127516778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053691275167785,1.0
EC:entorhinal_cortex_caudal_part,0.5668016194331984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06072874493927125,0.3562753036437247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016194331983805668,1.0
ELC:entorhinal_cortex_lateral_part_caudal_division,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.04375,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELR:entorhinal_cortex_lateral_part_rostral_division,0.6646341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09146341463414634,0.23170731707317074,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
