,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,Brainstem,SUM
Pir:piriform_cortex,0.22886133032694475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313416009019165,0.0,0.002254791431792559,0.0,0.20067643742953778,0.0,0.0,0.04171364148816235,0.0,0.0,0.16798196166854565,0.15670800450958286,0.0,0.0,0.0,0.12514092446448705,0.013528748590755355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
VCo:ventral_cortical_amygdaloid_nucleus,0.2753246753246753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.007792207792207792,0.6909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hip:hippocampus,0.3415609247349209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009907874152616026,0.16304536763427777,0.4399443768468625,0.0,0.0,0.030940378932730748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005214670606640013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014079610637928038,1.0
PaS:parasubiculum,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23123732251521298,0.14198782961460446,0.0,0.0,0.016227180527383367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08113590263691683,1.0
PrS:presubiculum,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41854636591478694,0.48120300751879697,0.0,0.0,0.012531328320802004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProS:prosubiculum,0.3357664233576642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46715328467153283,0.19708029197080293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S:subiculum,0.15265486725663716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37168141592920356,0.4026548672566372,0.0,0.0,0.07300884955752213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AI:agranular_insular_cortex,0.3005952380952381,0.0,0.0,0.018452380952380953,0.02023809523809524,0.0,0.0,0.0,0.06190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.47559523809523807,0.0,0.0,0.007738095238095238,0.0875,0.0,0.0,0.0,0.027976190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DI:dysgranular_insular_cortex,0.2547632008709853,0.0,0.0,0.0,0.09471965160587915,0.0,0.0,0.0,0.1175830157866086,0.0,0.0,0.0,0.0,0.0,0.0,0.3385955362003266,0.08437670114316821,0.0,0.0,0.08056614044637997,0.0,0.0,0.0,0.02939575394665215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GI:granular_insular_cortex,0.4084687767322498,0.0,0.0,0.0,0.1899059024807528,0.0,0.0,0.0,0.15312232677502138,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.19332763045337895,0.0,0.0,0.038922155688622756,0.0,0.0,0.0,0.010265183917878529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IPro:insular_proisocortex,0.34283246977547494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18221070811744386,0.0,0.0,0.0,0.0,0.0,0.0,0.2970639032815199,0.0008635578583765112,0.0,0.0,0.17357512953367876,0.0,0.0,0.0,0.0034542314335060447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23:area_23_of_cortex,0.22137404580152673,0.0,0.0,0.0,0.0,0.0,0.0,0.011743981209630064,0.0,0.0,0.0017615971814445098,0.0,0.0,0.0,0.4997064004697592,0.0,0.0,0.0,0.0,0.0,0.0,0.0005871990604815032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26482677627715795,0.0,1.0
23a:area_23a_of_cortex,0.45535714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.022321428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.5178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23b:area_23b_of_cortex,0.44562334217506633,0.0,0.0,0.0,0.0,0.0,0.0,0.1184792219274978,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.4244031830238727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23c:area_23c_of_cortex,0.34295612009237875,0.0,0.0,0.0,0.0040415704387990765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005773672055427252,0.6472286374133949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423a:area_2423a_of_cortex,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423b:area_2423b_of_cortex,0.3769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423c:area_2423c_of_cortex,0.3227176220806794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02335456475583864,0.6539278131634819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24a:area_24a_of_cortex,0.5791946308724832,0.0,0.0,0.018120805369127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374496644295302,0.014093959731543624,0.014093959731543624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24b:area_24b_of_cortex,0.25612602100350057,0.0,0.0,0.001750291715285881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896149358226371,0.052508751458576426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24c:area_24c_of_cortex,0.33444816053511706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655518394648829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24d:area_24d_of_cortex,0.3071104387291982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37065052950075644,0.32223903177004537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29a:area_29a_of_cortex,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29a-c:area_29a-c_of_cortex,0.4925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29d:area_29d_of_cortex,0.5719557195571956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029520295202952,0.0,0.0,0.0,0.0,0.0,0.0,0.22140221402214022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,1.0
30:area_30_of_cortex,0.5361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.32222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194444444444444,0.0,1.0
31:area_31_of_cortex,0.37439222042139386,0.0,0.0,0.0,0.0,0.0016207455429497568,0.0,0.1312803889789303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49270664505672607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32:area_32_of_cortex,0.26986365773389753,0.0,0.0,0.5317348377997179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19840150446638458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGM31:area_PGM31_of_cortex,0.4224609770930468,0.0,0.0,0.0,0.0,0.11433204946280154,0.0,0.3679302655584837,0.0,0.0,0.0,0.0,0.0,0.0,0.08858706669369552,0.0,0.0,0.0,0.0,0.0,0.0,0.006689641191972431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PECg:parietal_area_PE_cingulate_part,0.386392811296534,0.0,0.0,0.0,0.003209242618741977,0.10141206675224647,0.0,0.1816431322207959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734274711168165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23x:unnamed_region_sections_102-114_called_23_more_anteriorly,0.436245572609209,0.0,0.0,0.0,0.0,0.0,0.0,0.0029515938606847697,0.0,0.0,0.0,0.0,0.0,0.01829988193624557,0.3949232585596222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14757969303423848,0.0,1.0
JxSt:juxtastriate_area,0.3945578231292517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782312925170068,0.0,0.0,0.0,0.5272108843537415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProST:prostriate_area,0.15081967213114755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02622950819672131,0.01639344262295082,0.0,0.0,0.8065573770491803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V1:visual_area_1_(primary_visual_cortex),0.5891647855530474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003135189365437672,3.135189365437672e-05,0.0,0.0,0.2491848507649862,0.16130549285176823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
V2:visual_area_2,0.3487872616182188,0.0,0.0,0.0,0.0,0.0,0.0,0.0004073319755600815,0.0,0.0018515089798185522,0.014219588965006481,0.00018515089798185522,0.0,0.35378633586372893,0.2303277170894279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04995371227550453,0.0004813923347528235,1.0
V3D:visual_area_3_dorsal_part,0.48675034867503486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4174802417480242,0.09576940957694095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V:visual_area_3_ventral_part,0.24297960390186224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038723026899201894,0.20396098137747562,0.0,0.0,0.2548034289092521,0.0073898906296186815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521430682825894,0.0,0.9999999999999999
V3A:visual_area_3A,0.41578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.05789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1:area_1_of_cortex_(somatosensory),0.413472706155633,0.0,0.0,0.0,0.5481997677119629,0.008710801393728223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029616724738675958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21:areas_21_of_cortex_(somatosensory),0.3347315436241611,0.0,0.0,0.0,0.4312080536912752,0.0,0.0,0.0,0.16526845637583892,0.0,0.0,0.0,0.0,0.0,0.0,0.06879194630872483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2:area_2_of_cortex_(somatosensory),0.46850299401197604,0.0,0.0,0.0,0.2565269461077844,0.1549700598802395,0.06227544910179641,0.007904191616766467,0.0031137724550898203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046706586826347304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2Ve:area_2_of_cortex_vestibular_part,0.23964497041420119,0.0,0.0,0.0,0.1242603550295858,0.03254437869822485,0.6035502958579881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3a:area_3a_of_cortex_(somatosensory),0.5426897321428571,0.00027901785714285713,0.0,0.0,0.41768973214285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039341517857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3b:area_3b_of_cortex_(somatosensory),0.6652373660030628,0.0,0.0,0.0,0.3329249617151608,0.0018376722817764165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DIP:depth_intraparietal_area,0.5656565656565656,0.0,0.0,0.0,0.0,0.2430976430976431,0.17575757575757575,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0006734006734006734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dpt:dorsal_parietal_area,0.2335195530726257,0.0,0.0,0.0,0.0,0.012849162011173185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7318435754189944,0.021787709497206705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
OPt:occipitoparietal_area,0.3935340022296544,0.0,0.0,0.0,0.0,0.15607580824972128,0.12263099219620958,0.0,0.0,0.0,0.0,0.0,0.0,0.3277591973244147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PE:parietal_area_PE,0.3818694222639737,0.0,0.0,0.0,0.004697040864255519,0.4405824330671677,0.1728511038046031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEC:parietal_area_PE_caudal_part,0.4303683737646002,0.0,0.0,0.0,0.0,0.356094639113507,0.044923629829290206,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0,0.11680143755615453,0.05001497454327643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEa:parietal_area_PEa,0.2234762979683973,0.0,0.0,0.0,0.0,0.28216704288939054,0.3867569601203913,0.04401805869074492,0.0,0.0,0.0,0.0,0.0,0.04966139954853273,0.013920240782543265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFCx:parietal_area_PF_(cortex),0.6382978723404256,0.0,0.0,0.0,0.019756838905775075,0.0,0.3282674772036474,0.0,0.013677811550151976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFOp:parietal_area_PF_opercular_part,0.2913907284768212,0.0,0.0,0.0,0.008830022075055188,0.0,0.059602649006622516,0.0,0.6401766004415012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFG:parietal_area_PFG,0.6615776081424937,0.0,0.0,0.0,0.0,0.0,0.3384223918575064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PG:parietal_area_PG,0.535687453042825,0.0,0.0,0.0,0.0,0.009015777610818933,0.3760330578512397,0.0,0.015777610818933134,0.0,0.0,0.0,0.0,0.06348610067618332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGOp:parietal_area_PG_opercular_part,0.3368663594470046,0.0,0.0,0.0,0.0,0.0,0.2129032258064516,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02165898617511521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
POaE:parietal_area_POa_external_part,0.3343949044585987,0.0,0.0,0.0,0.0,0.10898796886058032,0.5,0.0,0.010615711252653927,0.0,0.0,0.0,0.0,0.041401273885350316,0.0046001415428167025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POaI:parietal_area_POa_internal_part,0.4785553047404063,0.0,0.0,0.0,0.0,0.1403310759969902,0.2588412340105342,0.0,0.023325808878856283,0.0,0.0,0.0,0.0,0.06621519939804364,0.0327313769751693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PO:parieto-occipital_area,0.34554500226142015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28177295341474445,0.3726820443238354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POa:parietooccipital_associated_area_in_the_intraparietal_sulcus,0.48363636363636364,0.0,0.0,0.0,0.0,0.0,0.5163636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PPt:posterior_parietal_area,0.34523809523809523,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.5853174603174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ReIP:retroinsular_area_parietal_part,0.48221343873517786,0.0,0.0,0.0,0.023715415019762844,0.0,0.07114624505928854,0.0,0.23715415019762845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1857707509881423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2:secondary_somatosensory_cortex,0.20197830248883217,0.0,0.0,0.0,0.30408423739629864,0.0,0.07721761327377154,0.0,0.1885768985322272,0.0,0.0,0.0,0.0,0.0,0.0,0.095405232929164,0.1301850670070198,0.0,0.0,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2E:secondary_somatosensory_cortex_external_part,0.34413965087281795,0.0,0.0,0.0,0.2227763923524522,0.0,0.05236907730673317,0.0,0.3549459684123026,0.0,0.0,0.0,0.0,0.0,0.0,0.007481296758104738,0.01828761429758936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2I:secondary_somatosensory_cortex_internal_part,0.24043715846994534,0.0,0.0,0.0,0.4488680718188915,0.0,0.00234192037470726,0.0,0.02029664324746292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849336455893833,0.0,0.0,0.00312256049960968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4D:visual_area_4_dorsal_part,0.4238782051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07067307692307692,0.0,0.0,0.0,0.5054487179487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4T:visual_area_4_transitional_part,0.4401595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026595744680851064,0.0,0.0,0.0,0.5332446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V:visual_area_4_ventral_part,0.28629479128186186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18950868119689693,0.24418175101588474,0.0,0.0,0.1459179903952715,0.0011082379017362395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13224972294052456,0.0007388252678241596,1.0
V4A:visual_area_4A,0.13654618473895583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7362784471218207,0.12717536813922356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35:area_35_of_cortex,0.30982019363762103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078838174273859,0.5698478561549101,0.0,0.012448132780082987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGa:area_PG_associated_region_of_the_superior_temporal_sulcus,0.4029585798816568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254437869822485,0.2242603550295858,0.0,0.001183431952662722,0.007692307692307693,0.004142011834319527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03372781065088758,0.0,0.0,0.0,0.0,0.000591715976331361,0.0,0.0,0.0,0.0,1.0
TFM:area_TF_medial_part,0.4267241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,0.2629310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TLR(R36):area_TL_rostral_part_(area_36R),0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18016194331983806,0.35487387106820306,0.17237620678916227,0.0,0.01058860168171909,0.0,0.0,0.0,0.0,0.0,0.009342883836810962,0.003425724073497353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
AKL:auditory_koniocortex_lateral_part,0.29304029304029305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702075702075702,0.0,0.0,0.0,0.0,0.0,0.0,0.003663003663003663,0.001221001221001221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AKM:auditory_koniocortex_medial_part,0.40031152647975077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926791277258567,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.002336448598130841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ECL:entorhinal_cortex_caudal_limited_part,0.2979865771812081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6013422818791946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10067114093959731,1.0
EC:entorhinal_cortex_caudal_part,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044534412955465584,0.5344129554655871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELC:entorhinal_cortex_lateral_part_caudal_division,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELR:entorhinal_cortex_lateral_part_rostral_division,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317073170731707,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ER:entorhinal_cortex_rostral_part,0.2359081419624217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302713987473904,0.0,0.23382045929018788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EI:entorhinal_Cx_intermediate_part,0.43800322061191627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.4895330112721417,0.06763285024154589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
