,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,Brainstem,SUM
PaL:paralaminar_amygdaloid_nucleus,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.2777777777777778,0.4,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pir:piriform_cortex,0.2976324689966178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018038331454340473,0.0,0.0,0.0,0.3855693348365276,0.0,0.0,0.04735062006764374,0.0,0.0,0.043968432919954906,0.14994363021420518,0.0,0.0,0.0,0.02705749718151071,0.015783540022547914,0.014656144306651634,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VCo:ventral_cortical_amygdaloid_nucleus,0.5194805194805194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025974025974025974,0.15844155844155844,0.2883116883116883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.005194805194805195,0.0,0.0,0.0,0.0,0.0,1.0
Hip:hippocampus,0.2975838692855901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004693203545976,0.2734225621414914,0.16495741352337912,0.0,0.0,0.02190161654788806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003476447071093343,0.0,0.0,0.0,0.004171736485312011,0.0,0.0,0.0,0.07022423083608552,0.06692160611854685,1.0
PaS:parasubiculum,0.2961460446247465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008113590263691683,0.25963488843813387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014198782961460446,0.0,0.0,0.0,0.0486815415821501,0.37322515212981744,1.0
PrS:presubiculum,0.2706766917293233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012531328320802004,0.38345864661654133,0.0,0.0,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07518796992481203,0.2556390977443609,1.0
ProS:prosubiculum,0.22627737226277372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051094890510948905,0.4744525547445255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11678832116788321,0.13138686131386862,1.0
S:subiculum,0.4092920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234513274336283,0.07079646017699115,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17256637168141592,0.11504424778761062,1.0
AI:agranular_insular_cortex,0.1125,0.0,0.0,0.023214285714285715,0.07321428571428572,0.0,0.0,0.0,0.1732142857142857,0.0,0.0,0.0,0.0005952380952380953,0.0,0.0,0.1767857142857143,0.0,0.0,0.0,0.10357142857142858,0.0,0.0,0.0,0.33690476190476193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DI:dysgranular_insular_cortex,0.20685900925421882,0.0,0.0,0.0,0.19923788786064237,0.0,0.0,0.0,0.21339139902014154,0.0,0.0,0.0,0.0,0.0,0.0,0.028307022318998367,0.001633097441480675,0.0,0.0,0.07076755579749591,0.0,0.0,0.0,0.27980402830702233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GI:granular_insular_cortex,0.49615055603079555,0.0,0.0,0.0,0.15055603079555174,0.0,0.0,0.0,0.2125748502994012,0.0,0.0,0.0,0.0,0.0,0.0,0.000427715996578272,0.005560307955517536,0.0,0.0,0.020530367835757058,0.0,0.0,0.0,0.08340461933276304,0.0,0.0,0.0,0.030795551753635585,0.0,0.0,0.0,0.0,1.0
IPro:insular_proisocortex,0.29360967184801384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28842832469775476,0.0,0.0,0.0,0.0034542314335060447,0.0,0.0,0.14162348877374784,0.0,0.0,0.0,0.05267702936096719,0.0,0.0,0.0025906735751295338,0.20984455958549222,0.0,0.0,0.0,0.007772020725388601,0.0,0.0,0.0,0.0,1.0
23:area_23_of_cortex,0.19377568995889607,0.0,0.0,0.0,0.0,0.0,0.0,0.002348796241926013,0.0,0.0,0.0,0.0,0.0,0.0005871990604815032,0.48854961832061067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147386964180857,0.0,1.0
23a:area_23a_of_cortex,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.01488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.025297619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23b:area_23b_of_cortex,0.6507515473032714,0.0,0.0,0.0,0.0,0.09460654288240496,0.0,0.09725906277630415,0.0,0.0,0.0,0.0,0.0,0.0,0.0008841732979664014,0.0,0.0,0.0,0.0,0.0,0.0,0.15649867374005305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23c:area_23c_of_cortex,0.41916859122401845,0.0,0.0,0.0,0.005773672055427252,0.006351039260969977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687066974595842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423a:area_2423a_of_cortex,0.9302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423b:area_2423b_of_cortex,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423c:area_2423c_of_cortex,0.39278131634819535,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010615711252653927,0.5944798301486199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24a:area_24a_of_cortex,0.7463087248322148,0.0,0.0,0.0020134228187919465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17248322147651007,0.012751677852348993,0.06644295302013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24b:area_24b_of_cortex,0.5128354725787632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41015169194865814,0.07701283547257877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24c:area_24c_of_cortex,0.43701226309921964,0.0,0.0,0.010776662950575994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247120029728726,0.027499070977331848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24d:area_24d_of_cortex,0.47655068078668683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08925869894099848,0.4341906202723147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29a:area_29a_of_cortex,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0
29a-c:area_29a-c_of_cortex,0.2835820895522388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656716417910448,0.0,0.0,0.0,0.0,0.0,0.0,0.05223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29850746268656714,0.0,1.0
29d:area_29d_of_cortex,0.46494464944649444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22140221402214022,0.0,0.0,0.0,0.0,0.0,0.0,0.2066420664206642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1070110701107011,0.0,1.0
30:area_30_of_cortex,0.49027777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055555555555556,0.0,1.0
31:area_31_of_cortex,0.37007023230686115,0.0,0.0,0.0,0.0,0.1998919502971367,0.032955159373311727,0.16099405726634253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2360886007563479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32:area_32_of_cortex,0.5237423601316408,0.0,0.0,0.2750352609308886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19370004701457452,0.0,0.007522331922896097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGM31:area_PGM31_of_cortex,0.3253598216095682,0.0,0.0,0.0,0.0,0.3050881816338942,0.10906142306912629,0.042367727549158726,0.0,0.0,0.0,0.0,0.0,0.1015609162781269,0.11656192986012569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PECg:parietal_area_PE_cingulate_part,0.16174582798459564,0.0,0.0,0.0,0.0,0.3446726572528883,0.1386392811296534,0.306803594351733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04813863928112965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23x:unnamed_region_sections_102-114_called_23_more_anteriorly,0.4592680047225502,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.09268004722550177,0.27508854781582054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16646989374262103,0.0,1.0
JxSt:juxtastriate_area,0.2891156462585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04421768707482993,0.0,0.0,0.0,0.013605442176870748,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,1.0
ProST:prostriate_area,0.12459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39344262295081966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819672131147541,0.0,1.0
V1:visual_area_1_(primary_visual_cortex),0.7001818409831954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005392525708552797,0.0,0.0,0.0,0.18801730624529722,0.1037120642086782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026962628542763984,0.0,1.0
V2:visual_area_2,0.4848361414552861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014441770042584706,0.0009257544899092761,0.0,0.27676356230327714,0.15311979263099426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08283651175708202,7.406035919274208e-05,1.0
V3D:visual_area_3_dorsal_part,0.4388656438865644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487215248721525,0.3124128312412831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V:visual_area_3_ventral_part,0.29116169080697607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011823825007389892,0.07596807567248005,0.0,0.0,0.2728347620455217,0.023056458764410287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357966302098729,0.0,1.0
V3A:visual_area_3A,0.4838345864661654,0.0,0.0,0.0,0.0,0.0,0.0,0.002255639097744361,0.0,0.0,0.0,0.0,0.0,0.4067669172932331,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1:area_1_of_cortex_(somatosensory),0.6329849012775842,0.0,0.0,0.0,0.21080139372822299,0.05400696864111498,0.0017421602787456446,0.009872241579558653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09059233449477352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21:areas_21_of_cortex_(somatosensory),0.5285234899328859,0.0,0.0,0.0,0.14261744966442952,0.0,0.0,0.0,0.1115771812080537,0.0,0.0,0.0,0.0,0.0,0.0,0.19379194630872484,0.022651006711409395,0.0,0.0,0.0008389261744966443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2:area_2_of_cortex_(somatosensory),0.5465868263473054,0.0,0.0,0.0,0.09820359281437126,0.14610778443113773,0.05580838323353293,0.05029940119760479,0.041437125748502994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06155688622754491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2Ve:area_2_of_cortex_vestibular_part,0.6390532544378699,0.0,0.0,0.0,0.0,0.0,0.3609467455621302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3a:area_3a_of_cortex_(somatosensory),0.62890625,0.0,0.0,0.0,0.18638392857142858,0.039341517857142856,0.00027901785714285713,0.0,0.0005580357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.00027901785714285713,0.0005580357142857143,0.0,0.0,0.0,0.0,0.14369419642857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3b:area_3b_of_cortex_(somatosensory),0.5568147013782542,0.0,0.0,0.0,0.2686064318529862,0.15007656967840735,0.005819295558958652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01868300153139357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DIP:depth_intraparietal_area,0.5212121212121212,0.0,0.0,0.0,0.0,0.13198653198653199,0.02558922558922559,0.2074074074074074,0.03636363636363636,0.0,0.0,0.0,0.0,0.07744107744107744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dpt:dorsal_parietal_area,0.44860335195530726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48379888268156424,0.06759776536312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OPt:occipitoparietal_area,0.6566332218506131,0.0,0.0,0.0,0.0,0.10256410256410256,0.013377926421404682,0.0,0.0,0.0,0.0,0.0,0.0,0.21627647714604237,0.011148272017837236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PE:parietal_area_PE,0.6167214654767497,0.0,0.0,0.0,0.0023485204321277596,0.24377642085486143,0.11507750117426022,0.005166744950681071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016909347111319868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEC:parietal_area_PE_caudal_part,0.52890086852351,0.0,0.0,0.0,0.0,0.13956274333632823,0.026654687032045522,0.0,0.0,0.0,0.0,0.0,0.0,0.24797843665768193,0.05690326445043426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEa:parietal_area_PEa,0.40876598946576376,0.0,0.0,0.0,0.0,0.19130925507900678,0.1561324303987961,0.10477802859292701,0.02125658389766742,0.0,0.0,0.0,0.0,0.10759969902182091,0.010158013544018058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFCx:parietal_area_PF_(cortex),0.6458966565349544,0.0,0.0,0.0,0.0,0.0,0.20212765957446807,0.0,0.1519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFOp:parietal_area_PF_opercular_part,0.7969094922737306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20309050772626933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFG:parietal_area_PFG,0.7531806615776081,0.0,0.0,0.0,0.0,0.0,0.19592875318066158,0.0,0.05089058524173028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PG:parietal_area_PG,0.756198347107438,0.0,0.0,0.0,0.0,0.031179564237415476,0.10293012772351616,0.0,0.021412471825694966,0.0,0.0,0.0,0.0,0.08827948910593539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGOp:parietal_area_PG_opercular_part,0.6129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3474654377880184,0.0,0.0,0.0,0.0,0.035483870967741936,0.0,0.0,0.004147465437788019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POaE:parietal_area_POa_external_part,0.3443029016277424,0.0,0.0,0.0,0.0,0.12915782024062278,0.38039631988676575,0.01875442321302194,0.0014154281670205238,0.0,0.0,0.0,0.0,0.11394196744515216,0.012031139419674451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POaI:parietal_area_POa_internal_part,0.33897667419112115,0.0,0.0,0.0,0.0,0.07750188111361926,0.218209179834462,0.12076749435665914,0.06847253574115876,0.0,0.0,0.0,0.0,0.1455981941309255,0.030474040632054177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PO:parieto-occipital_area,0.41157847127996383,0.0,0.0,0.0,0.0,0.0,0.0,0.005879692446856626,0.0,0.0,0.0,0.0,0.0,0.2596110357304387,0.3229308005427408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
POa:parietooccipital_associated_area_in_the_intraparietal_sulcus,0.7527272727272727,0.0,0.0,0.0,0.0,0.0,0.24727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PPt:posterior_parietal_area,0.34523809523809523,0.0,0.0,0.0,0.0,0.19444444444444445,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ReIP:retroinsular_area_parietal_part,0.6403162055335968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241106719367589,0.0,0.0,0.0,0.0,0.03557312252964427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2:secondary_somatosensory_cortex,0.4505424377791959,0.0,0.0,0.0,0.11614550095724314,0.0,0.009253350350989151,0.0,0.2501595405232929,0.0,0.0,0.0,0.0,0.0,0.0,0.01723037651563497,0.11455009572431397,0.0,0.0,0.012763241863433313,0.0,0.0,0.0,0.029355456285896617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2E:secondary_somatosensory_cortex_external_part,0.5078969243557773,0.0,0.0,0.0,0.05320033250207814,0.0,0.0024937655860349127,0.0,0.4106400665004156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025768911055694097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2I:secondary_somatosensory_cortex_internal_part,0.33411397345823574,0.0,0.0,0.0,0.27400468384074944,0.0,0.03590944574551132,0.0,0.11865729898516784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22794691647150664,0.0,0.0,0.00936768149882904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4D:visual_area_4_dorsal_part,0.6184294871794872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310897435897436,0.0,0.0,0.0,0.32564102564102565,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4T:visual_area_4_transitional_part,0.761968085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007978723404255319,0.0,0.0,0.0,0.22872340425531915,0.0013297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V:visual_area_4_ventral_part,0.2899889176209826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004063538973033,0.13871444403398597,0.0,0.0,0.09881787957148135,0.0003694126339120798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717029922423347,0.0,1.0
V4A:visual_area_4A,0.07764390896921017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121820615796519,0.2101740294511379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
35:area_35_of_cortex,0.31673582295988933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766251728907331,0.38450899031811897,0.004149377593360996,0.017980636237897647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGa:area_PG_associated_region_of_the_superior_temporal_sulcus,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13609467455621302,0.3437869822485207,0.0017751479289940828,0.26745562130177514,0.014792899408284023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08994082840236686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TFM:area_TF_medial_part,0.7629310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21982758620689655,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TLR(R36):area_TL_rostral_part_(area_36R),0.4889442541264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11086888819682342,0.22890065400186857,0.12768607910308316,0.0,0.03379009654313298,0.0,0.0,0.0,0.0,0.0,0.0,0.00981002802865151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AKL:auditory_koniocortex_lateral_part,0.19658119658119658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533577533577533,0.0,0.0,0.0,0.0,0.050061050061050064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AKM:auditory_koniocortex_medial_part,0.45794392523364486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4961059190031153,0.037383177570093455,0.0,0.0,0.0,0.008566978193146417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ECL:entorhinal_cortex_caudal_limited_part,0.33557046979865773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3610738255033557,0.005369127516778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979865771812081,1.0
EC:entorhinal_cortex_caudal_part,0.7206477732793523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06882591093117409,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELC:entorhinal_cortex_lateral_part_caudal_division,0.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10625,0.25625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
ELR:entorhinal_cortex_lateral_part_rostral_division,0.5060975609756098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.4817073170731707,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
