,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_CaudoPutamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,CBL,SUM
Isocortex_Orbital_area_medial_part_layer_5,0.038210399032648126,0.0,0.0002418379685610641,0.9598548972188634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014510278113663846,0.0,0.0,0.0,0.0,0.0002418379685610641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_medial_part_layer_6a,0.28682673588578844,0.0,0.03439325113562622,0.6411421155094095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00973393900064893,0.0,0.0,0.006489292667099286,0.0,0.021414665801427646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Orbital_area_medial_part_layer_6b,0.4117647058823529,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Orbital_area_ventrolateral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Orbital_area_ventrolateral_part_layer_1,0.0016886187098953055,0.0,0.0,0.9983113812901047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_2_3,0.011808118081180811,0.0,0.0,0.9879458794587946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460024600246002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_5,0.02484595507851322,0.0,0.0011926058437686344,0.9677996422182469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035778175313059034,0.0,0.0,0.0,0.0,0.002583979328165375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_6a,0.2552753474009264,0.0,0.08440555841482245,0.6376737004632013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000514668039114771,0.0,0.001544004117344313,0.0,0.0,0.0,0.0,0.020586721564590838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_6b,0.44047619047619047,0.0,0.011904761904761904,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_dorsal_part_layer_1,0.24578527062999111,0.027506654835847383,0.026175687666370896,0.12289263531499556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022182786157942,0.03771073646850044,0.0,0.0,0.03771073646850044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_2_3,0.22340043134435658,0.054996405463695185,0.03756290438533429,0.10316319194823868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44284687275341483,0.038461538461538464,0.0,0.0,0.05301941049604601,0.0,0.0,0.04654924514737599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_5,0.054616069261267094,0.07597702079456267,0.04037543490573671,0.07791892547940772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338538716724654,0.05582975968929525,0.0,0.0,0.039404482563314185,0.0,0.0,0.22202443563395097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_6a,0.0693158051986854,0.16118912458918436,0.07036151777711383,0.01732895129967135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17194502539587692,0.11024798326859875,0.0,0.0,0.0011951000896325067,0.0,0.0,0.39841649238123694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_6b,0.07913669064748201,0.10071942446043165,0.011990407673860911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15587529976019185,0.1486810551558753,0.0,0.0,0.0,0.0,0.0,0.5035971223021583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_posterior_part_layer_1,0.5553728070175439,0.0,0.0,0.0,0.0,0.0,0.04111842105263158,0.02412280701754386,0.0,0.0,0.0,0.0,0.0,0.1825657894736842,0.0,0.0,0.19462719298245615,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part_layer_2_3,0.594152301985599,0.0,0.0,0.0,0.0,0.0,0.031856862317259434,0.0013091861226271003,0.0,0.0340388391883046,0.0,0.0,0.0,0.13899192668557714,0.0,0.0,0.15055640410211651,0.0,0.0,0.049094479598516254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part_layer_5,0.33997594914963064,0.0,0.0,0.0,0.0,0.0,0.0015461260951726507,0.011338258031266105,0.00635629616904312,0.16766878543205635,0.0,0.0,0.0,0.23432399931283285,0.0,0.0,0.0025768768252877514,0.0,0.0,0.23621370898471053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part_layer_6a,0.10162829870859068,0.0,0.0,0.0,0.0,0.0,0.006176305446378439,0.017967434025828188,0.024705221785513758,0.020774845592363842,0.0,0.0,0.0,0.47417181358787197,0.0,0.0,0.0,0.0,0.0,0.3545760808534531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Agranular_insular_area_posterior_part_layer_6b,0.12650602409638553,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.04216867469879518,0.0963855421686747,0.0,0.0,0.0,0.0,0.39759036144578314,0.0,0.0,0.0,0.0,0.0,0.30120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_ventral_part_layer_1,0.2783269961977186,0.0,0.0,0.12395437262357414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752851711026616,0.0045627376425855515,0.0,0.02053231939163498,0.08669201520912548,0.0,0.0,0.01064638783269962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_2_3,0.2230007248127567,0.0,0.0,0.0509784972215511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4281227349601353,0.0009664170089393573,0.0,0.0,0.06909881613916405,0.0,0.0,0.2278328098574535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_5,0.03326046221111805,0.0,0.0,0.040131168019987506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45393504059962525,0.014366021236727046,0.0,0.0,0.07167395377888819,0.0,0.0,0.38663335415365396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_6a,0.015913430935709738,0.003182686187141948,0.0,0.0006365372374283895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214513049013367,0.03882877148313176,0.0,0.0,0.10757479312539783,0.0,0.0,0.5124124761298536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_6b,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_lateral_agranular_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_1,0.7659033078880407,0.0,0.0,0.0,0.042239185750636135,0.0,0.0,0.0,0.0,0.0,0.0,0.01272264631043257,0.0,0.0,0.0,0.0,0.0,0.0,0.17302798982188294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061068702290076335,1.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_2_3,0.5410628019323671,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.002113526570048309,0.14704106280193235,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018115942028985507,1.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_5,0.23515219005196733,0.0,0.0,0.0,0.07312546399406088,0.0,0.0,0.0,0.0,0.0,0.008166295471417966,0.34966592427616927,0.0,0.0,0.0,0.0,0.0,0.0,0.3338901262063846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_6a,0.15686853766617428,0.0,0.0,0.0,0.08242245199409158,0.0,0.0,0.0,0.0,0.0,0.010635155096011817,0.38729689807976364,0.0,0.0,0.0,0.0,0.0,0.0,0.36277695716395864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_6b,0.04745762711864407,0.0,0.0,0.0,0.061016949152542375,0.0,0.0,0.0,0.0,0.0,0.0,0.42033898305084744,0.0,0.0,0.0,0.0,0.0,0.0,0.4711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISmma:Mediomedial_anterior_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma1:Mediomedial_anterior_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma2_3:Mediomedial_anterior_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma4:Mediomedial_anterior_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma5:Mediomedial_anterior_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma6a:Mediomedial_anterior_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma6b:Mediomedial_anterior_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp:Mediomedial_posterior_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp1:Mediomedial_posterior_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp2_3:Mediomedial_posterior_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp4:Mediomedial_posterior_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp5:Mediomedial_posterior_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp6a:Mediomedial_posterior_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp6b:Mediomedial_posterior_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm:Medial_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm1:Medial_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm2_3:Medial_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm4:Medial_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm5:Medial_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm6a:Medial_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm6b:Medial_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_dorsal_part_layer_1,0.554925584691708,0.0,0.0,0.0,0.0007087172218284905,0.0,0.0,0.0,0.0004724781478856603,0.0,0.020080321285140562,0.14953933380581147,0.0,0.0,0.0,0.0,0.0,0.0,0.2742735648476258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_2_3,0.4450281425891182,0.0,0.0,0.0,0.00450281425891182,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.2399624765478424,0.0,0.0,0.0,0.0,0.0,0.0,0.30075046904315195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_dorsal_part_layer_5,0.29450725134178374,0.0,0.0,0.0,0.013474934338243691,0.0,0.0,0.0,0.0,0.0,0.008450382551101976,0.33698755281489096,0.0,0.0,0.0,0.0,0.0,0.0,0.3465798789539797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_6a,0.20603015075376885,0.0,0.0,0.0,0.04418644948882343,0.0,0.0,0.0,0.0,0.0,0.003812164269623982,0.44931554323340844,0.0,0.0,0.0,0.0,0.0,0.0,0.2966556922543753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_6b,0.07623318385650224,0.0,0.0,0.0,0.013452914798206279,0.0,0.0,0.0,0.0,0.0,0.0,0.4618834080717489,0.0,0.0,0.0,0.0,0.0,0.0,0.4484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_ventral_part_layer_1,0.376347218176522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026798718322167202,0.0,0.0,0.03495484998543548,0.0,0.0,0.0,0.0,0.0,0.0,0.5618992135158754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_ventral_part_layer_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_ventral_part_layer_2_3,0.35129139597528125,0.0,0.0012676279511963239,0.0,0.0,0.0,0.0,0.0,0.03612739660909523,0.0,0.0,0.04357471082237363,0.0,0.0,0.0,0.0,0.0,0.0,0.5677388686420536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_ventral_part_layer_5,0.3339258114374034,0.0003091190108191654,0.0004636785162287481,0.0,0.0015455950540958269,0.0,0.0,0.0,0.02704791344667697,0.0,0.0,0.06916537867078826,0.0,0.0,0.0,0.0,0.0,0.0,0.5675425038639876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_ventral_part_layer_6a,0.47161135545781685,0.0,0.0,0.0,0.0069972011195521796,0.0,0.0,0.0,0.03058776489404238,0.0,0.0,0.23250699720111956,0.0,0.0,0.0,0.0,0.0,0.0,0.258296681327469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Retrosplenial_area_ventral_part_layer_6b,0.30295566502463056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.45073891625615764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Posterior_parietal_association_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISa:Anterior_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISa1:Anterior_area_layer_1,0.44672897196261685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3691588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.18411214953271027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa2_3:Anterior_area_layer_2_3,0.3356472029399755,0.0,0.0,0.0,0.00898325847284606,0.0,0.0,0.0,0.0,0.0,0.037566353613719884,0.38791343405471623,0.0,0.0,0.0,0.0,0.0,0.0,0.22988975091874234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa4:Anterior_area_layer_4,0.0008539709649871904,0.0,0.0,0.0,0.05636208368915457,0.0,0.0,0.0,0.0,0.0,0.2075149444918873,0.5286080273270709,0.0,0.0,0.0,0.0,0.0,0.0,0.20666097352690008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa5:Anterior_area_layer_5,0.012096774193548387,0.0,0.0,0.0,0.0407258064516129,0.0,0.0,0.0,0.0,0.0,0.19032258064516128,0.49959677419354837,0.0,0.0,0.0,0.0,0.0,0.0,0.25725806451612904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa6a:Anterior_area_layer_6a,0.2853075170842825,0.0,0.0,0.0,0.05353075170842825,0.0,0.0,0.0,0.014806378132118452,0.0,0.23804100227790434,0.2625284738041002,0.0,0.0,0.0,0.0,0.0,0.0,0.14578587699316628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa6b:Anterior_area_layer_6b,0.4264705882352941,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.03823529411764706,0.0,0.2411764705882353,0.2088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl:Rostrolateral_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrl1:Rostrolateral_area_layer_1,0.487292817679558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512707182320442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl2_3:Rostrolateral_area_layer_2_3,0.47794928335170894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005512679162072767,0.5214994487320838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl4:Rostrolateral_area_layer_4,0.39516824849007764,0.0,0.0,0.0,0.04486626402070751,0.0,0.0,0.0,0.0,0.0,0.07075064710957722,0.48921484037963764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_VISrl5:Rostrolateral_area_layer_5,0.07716464782413639,0.0,0.0,0.0,0.05293853746074473,0.003589053387169134,0.0,0.0,0.0,0.0,0.43023777478689995,0.4360699865410498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_VISrl6a:Rostrolateral_area_layer_6a,0.38323840520748575,0.0,0.0,0.0,0.044751830756712775,0.008136696501220505,0.0,0.0,0.043124491456468676,0.0,0.4548413344182262,0.06590724165988608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl6b:Rostrolateral_area_layer_6b,0.31862745098039214,0.0,0.0,0.0,0.058823529411764705,0.014705882352941176,0.0,0.0,0.16176470588235295,0.0,0.44607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Temporal_association_areas_layer_1,0.5319148936170213,0.0,0.0,0.0,0.0,0.1444353518821604,0.0748772504091653,0.176759410801964,0.0,0.0,0.07201309328968904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_2_3,0.657664609053498,0.0,0.0,0.0,0.0,0.049639917695473254,0.018775720164609055,0.16872427983539096,0.032407407407407406,0.0,0.0727880658436214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_4,0.6275197195442594,0.0,0.0,0.0,0.0,0.0008764241893076249,0.0021910604732690623,0.19237510955302367,0.08720420683610867,0.0,0.08983347940403155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_5,0.5872653475393201,0.0,0.0,0.0,0.0,0.02219685438863521,0.0,0.08498224251648909,0.24289700659563673,0.0,0.06265854895991882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_6a,0.3379681542946849,0.0,0.0,0.0,0.0,0.2738282126037228,0.006503700381251401,0.015474321596770577,0.36510428347163043,0.0,0.001121327651939897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_6b,0.16555407209612816,0.0,0.0,0.0,0.0,0.4218958611481976,0.004005340453938585,0.028037383177570093,0.38050734312416556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Perirhinal_area_layer_1,0.6493987049028677,0.0,0.0,0.0,0.0,0.0,0.02497687326549491,0.2765957446808511,0.02497687326549491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024051803885291396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area_layer_2_3,0.6078619367209971,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.12320230105465005,0.23106423777564716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444870565675935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area_layer_5,0.5191458026509573,0.0,0.0,0.0,0.0,0.0,0.0,0.14432989690721648,0.33652430044182624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area_layer_6a,0.5895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.27708333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area_layer_6b,0.44339622641509435,0.0,0.0,0.0,0.0,0.0,0.0,0.2358490566037736,0.32075471698113206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Ectorhinal_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Ectorhinal_area_Layer_1,0.6427392739273927,0.0,0.0,0.0,0.0,0.0,0.1542904290429043,0.1716171617161716,0.03135313531353135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Ectorhinal_area_Layer_2_3,0.6415410385259631,0.0,0.0,0.0,0.0,0.0,0.040871021775544386,0.11055276381909548,0.207035175879397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Ectorhinal_area_Layer_5,0.5125677673730902,0.0,0.0,0.0,0.0,0.001971414489896501,0.018482010842779693,0.09339576145884672,0.3735830458353869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Ectorhinal_area_Layer_6a,0.24524714828897337,0.0,0.0,0.0,0.0,0.002217997465145754,0.2056400506970849,0.10583016476552598,0.44106463878326996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Ectorhinal_area_Layer_6b,0.25203252032520324,0.0,0.0,0.0,0.0,0.0020325203252032522,0.22560975609756098,0.1483739837398374,0.3719512195121951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OLF:Olfactory_areas,0.22822989783862674,0.0,0.0016216090995436329,0.09963629624481664,0.0,0.0,0.0,0.0010887946811221536,0.0012972872796349062,0.036161882919823016,0.0,0.0,0.019366645817406814,0.0018764333866147752,0.3958116153543216,0.059003405379109045,0.01598443255264438,0.0,0.0,0.0764009544327843,0.06352074501355202,0.0,0.0,0.0,0.0,0.0,0.0,1.0
