,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_CaudoPutamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,CBL,SUM
VISpl2_3:Posterolateral_visual_area_layer_2_3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpl4:Posterolateral_visual_area_layer_4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpl5:Posterolateral_visual_area_layer_5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpl6a:Posterolateral_visual_area_layer_6a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpl6b:Posterolateral_visual_area_layer_6b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpm:posteromedial_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISpm1:posteromedial_visual_area_layer_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpm2_3:posteromedial_visual_area_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpm4:posteromedial_visual_area_layer_4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpm5:posteromedial_visual_area_layer_5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpm6a:posteromedial_visual_area_layer_6a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpm6b:posteromedial_visual_area_layer_6b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISli:Laterointermediate_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISli1:Laterointermediate_area_layer_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISli2_3:Laterointermediate_area_layer_2_3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISli4:Laterointermediate_area_layer_4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISli5:Laterointermediate_area_layer_5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISli6a:Laterointermediate_area_layer_6a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISli6b:Laterointermediate_area_layer_6b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpor:Postrhinal_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISpor1:Postrhinal_area_layer_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpor2_3:Postrhinal_area_layer_2_3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpor4:Postrhinal_area_layer_4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpor5:Postrhinal_area_layer_5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpor6a:Postrhinal_area_layer_6a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISpor6b:Postrhinal_area_layer_6b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACA:Anterior_cingulate_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACA1:Anterior_cingulate_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACA2_3:Anterior_cingulate_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACA5:Anterior_cingulate_area_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACA6a:Anterior_cingulate_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACA6b:Anterior_cingulate_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACAd:Anterior_cingulate_area_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACAd1:Anterior_cingulate_area_dorsal_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAd2_3:Anterior_cingulate_area_dorsal_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAd5:Anterior_cingulate_area_dorsal_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAd6a:Anterior_cingulate_area_dorsal_part_layer_6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAd6b:Anterior_cingulate_area_dorsal_part_layer_6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAv:Anterior_cingulate_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ACAv1:Anterior_cingulate_area_ventral_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAv2_3:Anterior_cingulate_area_ventral_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAv5:Anterior_cingulate_area_ventral_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAv6a:Anterior_cingulate_area_ventral_part_6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ACAv6b:Anterior_cingulate_area_ventral_part_6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PL:Prelimbic_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PL1:Prelimbic_area_layer_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PL2:Prelimbic_area_layer_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PL2_3:Prelimbic_area_layer_2_3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PL5:Prelimbic_area_layer_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PL6a:Prelimbic_area_layer_6a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PL6b:Prelimbic_area_layer_6b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ILA:Infralimbic_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ILA1:Infralimbic_area_layer_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ILA2:Infralimbic_area_layer_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ILA2_3:Infralimbic_area_layer_2_3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ILA5:Infralimbic_area_layer_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ILA6a:Infralimbic_area_layer_6a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ILA6b:Infralimbic_area_layer_6b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORB:Orbital_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORB1:Orbital_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORB2_3:Orbital_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORB5:Orbital_area_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORB6a:Orbital_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORB6b:Orbital_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORBl:Orbital_area_lateral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORBl1:Orbital_area_lateral_part_layer_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBl2_3:Orbital_area_lateral_part_layer_2_3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBl5:Orbital_area_lateral_part_layer_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBl6a:Orbital_area_lateral_part_layer_6a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBl6b:Orbital_area_lateral_part_layer_6b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBm:Orbital_area_medial_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORBm1:Orbital_area_medial_part_layer_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBm2:Orbital_area_medial_part_layer_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORBm2_3:Orbital_area_medial_part_layer_2_3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBm5:Orbital_area_medial_part_layer_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBm6a:Orbital_area_medial_part_layer_6a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBm6b:Orbital_area_medial_part_layer_6b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBv:Orbital_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORBvl:Orbital_area_ventrolateral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ORBvl1:Orbital_area_ventrolateral_part_layer_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBvl2_3:Orbital_area_ventrolateral_part_layer_2_3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBvl5:Orbital_area_ventrolateral_part_layer_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBvl6a:Orbital_area_ventrolateral_part_layer_6a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORBvl6b:Orbital_area_ventrolateral_part_layer_6b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI:Agranular_insular_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AId:Agranular_insular_area_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AId1:Agranular_insular_area_dorsal_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AId2_3:Agranular_insular_area_dorsal_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AId5:Agranular_insular_area_dorsal_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AId6a:Agranular_insular_area_dorsal_part_layer_6a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AId6b:Agranular_insular_area_dorsal_part_layer_6b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIp:Agranular_insular_area_posterior_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AIp1:Agranular_insular_area_posterior_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIp2_3:Agranular_insular_area_posterior_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIp5:Agranular_insular_area_posterior_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIp6a:Agranular_insular_area_posterior_part_layer_6a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIp6b:Agranular_insular_area_posterior_part_layer_6b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIv:Agranular_insular_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AIv1:Agranular_insular_area_ventral_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIv2_3:Agranular_insular_area_ventral_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIv5:Agranular_insular_area_ventral_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIv6a:Agranular_insular_area_ventral_part_layer_6a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AIv6b:Agranular_insular_area_ventral_part_layer_6b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RSP:Retrosplenial_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RSPagl:Retrosplenial_area_lateral_agranular_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RSPagl1:Retrosplenial_area_lateral_agranular_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPagl2_3:Retrosplenial_area_lateral_agranular_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPagl5:Retrosplenial_area_lateral_agranular_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPagl6a:Retrosplenial_area_lateral_agranular_part_layer_6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPagl6b:Retrosplenial_area_lateral_agranular_part_layer_6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VISmma:Mediomedial_anterior_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmma1:Mediomedial_anterior_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmma2_3:Mediomedial_anterior_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmma4:Mediomedial_anterior_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmma5:Mediomedial_anterior_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmma6a:Mediomedial_anterior_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmma6b:Mediomedial_anterior_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmmp:Mediomedial_posterior_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmmp1:Mediomedial_posterior_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmmp2_3:Mediomedial_posterior_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmmp4:Mediomedial_posterior_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmmp5:Mediomedial_posterior_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmmp6a:Mediomedial_posterior_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISmmp6b:Mediomedial_posterior_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISm:Medial_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISm1:Medial_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISm2_3:Medial_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISm4:Medial_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISm5:Medial_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISm6a:Medial_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISm6b:Medial_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RSPd:Retrosplenial_area_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RSPd1:Retrosplenial_area_dorsal_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPd2_3:Retrosplenial_area_dorsal_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPd4:Retrosplenial_area_dorsal_part_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RSPd5:Retrosplenial_area_dorsal_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPd6a:Retrosplenial_area_dorsal_part_layer_6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPd6b:Retrosplenial_area_dorsal_part_layer_6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPv:Retrosplenial_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RSPv1:Retrosplenial_area_ventral_part_layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPv2:Retrosplenial_area_ventral_part_layer_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RSPv2_3:Retrosplenial_area_ventral_part_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPv5:Retrosplenial_area_ventral_part_layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPv6a:Retrosplenial_area_ventral_part_layer_6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RSPv6b:Retrosplenial_area_ventral_part_layer_6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PTLp:Posterior_parietal_association_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PTLp1:Posterior_parietal_association_areas_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PTLp2_3:Posterior_parietal_association_areas_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PTLp4:Posterior_parietal_association_areas_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PTLp5:Posterior_parietal_association_areas_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PTLp6a:Posterior_parietal_association_areas_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PTLp6b:Posterior_parietal_association_areas_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISa:Anterior_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISa1:Anterior_area_layer_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISa2_3:Anterior_area_layer_2_3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISa4:Anterior_area_layer_4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISa5:Anterior_area_layer_5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISa6a:Anterior_area_layer_6a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISa6b:Anterior_area_layer_6b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISrl:Rostrolateral_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
VISrl1:Rostrolateral_area_layer_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISrl2_3:Rostrolateral_area_layer_2_3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISrl4:Rostrolateral_area_layer_4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISrl5:Rostrolateral_area_layer_5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISrl6a:Rostrolateral_area_layer_6a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VISrl6b:Rostrolateral_area_layer_6b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TEa:Temporal_association_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
TEa1:Temporal_association_areas_layer_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TEa2_3:Temporal_association_areas_layer_2_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TEa4:Temporal_association_areas_layer_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TEa5:Temporal_association_areas_layer_5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TEa6a:Temporal_association_areas_layer_6a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TEa6b:Temporal_association_areas_layer_6b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PERI:Perirhinal_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PERI1:Perirhinal_area_layer_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PERI2_3:Perirhinal_area_layer_2_3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PERI5:Perirhinal_area_layer_5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PERI6a:Perirhinal_area_layer_6a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PERI6b:Perirhinal_area_layer_6b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECT:Ectorhinal_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ECT1:Ectorhinal_area_Layer_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECT2_3:Ectorhinal_area_Layer_2_3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECT5:Ectorhinal_area_Layer_5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECT6a:Ectorhinal_area_Layer_6a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECT6b:Ectorhinal_area_Layer_6b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OLF:Olfactory_areas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MOB:Main_olfactory_bulb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MOBgl:Main_olfactory_bulb_glomerular_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
MOBgr:Main_olfactory_bulb_granule_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
MOBipl:Main_olfactory_bulb_inner_plexiform_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
MOBmi:Main_olfactory_bulb_mitral_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
MOBopl:Main_olfactory_bulb_outer_plexiform_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AOB:Accessory_olfactory_bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AOBgl:Accessory_olfactory_bulb_glomerular_layer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AOBgr:Accessory_olfactory_bulb_granular_layer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AOBmi:Accessory_olfactory_bulb_mitral_layer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AON:Anterior_olfactory_nucleus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AONd:Anterior_olfactory_nucleus_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AONe:Anterior_olfactory_nucleus_external_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
