,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_CaudoPutamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,CBL,SUM
Isocortex_Orbital_area_ventrolateral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Orbital_area_ventrolateral_part_layer_1,0.002701789935832489,0.0,0.0,0.9972982100641675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_2_3,0.006642066420664207,0.0,0.0,0.9933579335793358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_5,0.017491552375273306,0.0,0.0,0.9825084476247267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_6a,0.2485846628924344,0.0,0.040658775090066906,0.6953165208440556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01544004117344313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Orbital_area_ventrolateral_part_layer_6b,0.75,0.0,0.0,0.2261904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_dorsal_part_layer_1,0.2422360248447205,0.01818988464951198,0.019077196095829637,0.09361135758651287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5936113575865128,0.030168589174800354,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_2_3,0.15582314881380302,0.043134435657800146,0.030733285406182604,0.07638389647735443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604960460100647,0.054457225017972684,0.0,0.0,0.03450754852624011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_5,0.03268872886155838,0.06254551339105105,0.0315559511287321,0.06772392588397119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825714054535157,0.059470830973379726,0.0,0.0,0.06052269601100413,0.0,0.0,0.10292094829678776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_6a,0.06498356737376755,0.11114430833582313,0.08589781894233642,0.029130564684792352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26725425754406934,0.08201374365103077,0.0,0.0,0.0032865252464893933,0.0,0.0,0.3562892142216911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_dorsal_part_layer_6b,0.08633093525179857,0.0815347721822542,0.011990407673860911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158273381294964,0.10551558752997602,0.0,0.0,0.002398081534772182,0.0,0.0,0.49640287769784175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_posterior_part_layer_1,0.5504385964912281,0.0,0.0,0.0,0.0,0.0,0.025767543859649123,0.07236842105263158,0.0,0.0,0.0,0.0,0.0,0.26973684210526316,0.0,0.020833333333333332,0.06085526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part_layer_2_3,0.5502945668775912,0.0,0.0,0.0,0.0,0.0,0.03251145537857299,0.02116517564913812,0.0,0.0006545930613135501,0.0,0.0,0.0,0.23499890901156448,0.0,0.0,0.15993890464761074,0.0,0.0,0.0004363953742090334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part_layer_5,0.15942277959113554,0.0,0.0,0.0,0.0,0.0,0.016148428105136576,0.017179178835251677,0.0,0.10530836626009277,0.0,0.0,0.0,0.5081601099467445,0.0,0.0,0.08984710530836626,0.0,0.0,0.10393403195327264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part_layer_6a,0.04042672655811342,0.0,0.0,0.0,0.0,0.0,0.004772599663110612,0.008141493542953397,0.0,0.09320606400898372,0.0,0.0,0.0,0.4854014598540146,0.0,0.0,0.0,0.0,0.0,0.3680516563728243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_posterior_part_layer_6b,0.14457831325301204,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.030120481927710843,0.012048192771084338,0.018072289156626505,0.0,0.0,0.0,0.42168674698795183,0.0,0.0,0.0,0.0,0.0,0.3493975903614458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Agranular_insular_area_ventral_part_layer_1,0.24562737642585553,0.0,0.0,0.10038022813688213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726235741444867,0.008365019011406844,0.0,0.030418250950570342,0.04258555133079848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_2_3,0.16356607876298623,0.0,0.0,0.05170330997825562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6018361923169848,0.008456148828219377,0.0,0.00048320850446967865,0.14230490456632036,0.0,0.0,0.03165015704276395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_5,0.03732042473454091,0.0,0.0,0.04996876951905059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513897564022486,0.015771392879450345,0.0,0.0003123048094940662,0.108525921299188,0.0,0.0,0.27420362273579013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_6a,0.019096117122851686,0.0,0.0006365372374283895,0.005092297899427116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112667091024825,0.023551877784850413,0.0,0.0,0.13303628262253342,0.0,0.0,0.5073201782304265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Agranular_insular_area_ventral_part_layer_6b,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_lateral_agranular_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_1,0.6412213740458015,0.0,0.0,0.0,0.042748091603053436,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,0.06921119592875317,0.0,0.0,0.0,0.0,0.0,0.0,0.2361323155216285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008142493638676845,1.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_2_3,0.3656400966183575,0.0,0.0,0.0,0.057367149758454104,0.0,0.0,0.0,0.0,0.0,0.008454106280193236,0.2747584541062802,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002113526570048309,1.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_5,0.15051967334818114,0.0,0.0,0.0,0.07405345211581292,0.0,0.0,0.0,0.0,0.0,0.0077951002227171495,0.3943949517446177,0.0,0.0,0.0,0.0,0.0,0.0,0.37323682256867113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_6a,0.12437223042836042,0.0,0.0,0.0,0.08537666174298375,0.0,0.0,0.0,0.0,0.0,0.00413589364844904,0.389069423929099,0.0,0.0,0.0,0.0,0.0,0.0,0.3970457902511078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_lateral_agranular_part_layer_6b,0.12542372881355932,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,0.0,0.0,0.0,0.0,0.0,0.0,0.46779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISmma:Mediomedial_anterior_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma1:Mediomedial_anterior_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma2_3:Mediomedial_anterior_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma4:Mediomedial_anterior_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma5:Mediomedial_anterior_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma6a:Mediomedial_anterior_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmma6b:Mediomedial_anterior_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp:Mediomedial_posterior_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp1:Mediomedial_posterior_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp2_3:Mediomedial_posterior_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp4:Mediomedial_posterior_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp5:Mediomedial_posterior_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp6a:Mediomedial_posterior_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISmmp6b:Mediomedial_posterior_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm:Medial_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm1:Medial_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm2_3:Medial_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm4:Medial_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm5:Medial_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm6a:Medial_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISm6b:Medial_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_dorsal_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_dorsal_part_layer_1,0.5251594613749114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004724781478856603,0.0,0.01771793054571226,0.08055752421450509,0.0,0.0,0.0,0.0,0.0,0.0,0.3760926057169856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_2_3,0.4052532833020638,0.0,0.0,0.0,0.0001876172607879925,0.0,0.0,0.0,0.0,0.0,0.008067542213883677,0.1649155722326454,0.0,0.0,0.0,0.0,0.0,0.0,0.42157598499061916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_dorsal_part_layer_5,0.26847093753568574,0.00022838871759735068,0.0007993605115907274,0.0,0.0038826081991549617,0.0,0.0,0.0,0.0,0.0,0.007651022039511248,0.24003654219481557,0.0,0.0,0.0,0.0,0.0,0.0,0.4789311408016444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_6a,0.13827759487090627,0.0,0.0,0.0,0.02633858949922024,0.0,0.0,0.0,0.0,0.0,0.00329232368740253,0.363368566972795,0.0,0.0,0.0,0.0,0.0,0.0,0.468722924969676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_dorsal_part_layer_6b,0.08520179372197309,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.4304932735426009,0.0,0.0,0.0,0.0,0.0,0.0,0.4798206278026906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_ventral_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_ventral_part_layer_1,0.2991552577920186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01878823186717157,0.0,0.0,0.01077774541217594,0.0,0.0,0.0,0.0,0.0,0.0,0.6712787649286338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Retrosplenial_area_ventral_part_layer_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Retrosplenial_area_ventral_part_layer_2_3,0.30533988274441454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01616225637775313,0.0,0.0,0.019489779749643478,0.0,0.0,0.0,0.0,0.0,0.0,0.6590080811281889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_ventral_part_layer_5,0.3564142194744977,0.0003091190108191654,0.0016228748068006183,0.0,0.0,0.0,0.0,0.0,0.01151468315301391,0.0,0.0,0.03454404945904173,0.0,0.0,0.0,0.0,0.0,7.727975270479135e-05,0.5955177743431221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Retrosplenial_area_ventral_part_layer_6a,0.42463014794082365,0.0009996001599360256,0.0,0.0,0.0029988004798080768,0.0,0.0,0.0,0.017393042782886847,0.0,0.0,0.11375449820071971,0.0,0.0,0.0,0.0,0.0,0.0,0.44022391043582565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Retrosplenial_area_ventral_part_layer_6b,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07389162561576355,0.0,0.0,0.0812807881773399,0.0,0.0,0.0,0.0,0.0,0.0,0.5344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Posterior_parietal_association_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Posterior_parietal_association_areas_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISa:Anterior_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISa1:Anterior_area_layer_1,0.44672897196261685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42336448598130844,0.0,0.0,0.0,0.0,0.0,0.0,0.12990654205607477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa2_3:Anterior_area_layer_2_3,0.19518170681910985,0.0,0.0,0.0,0.017149857084524295,0.0,0.0,0.0,0.0,0.0,0.06982441812984892,0.5618619844834626,0.0,0.0,0.0,0.0,0.0,0.0,0.1559820334830543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa4:Anterior_area_layer_4,0.0,0.0,0.0,0.0,0.0444064901793339,0.0,0.0,0.0,0.0,0.0,0.15627668659265584,0.6643894107600341,0.0,0.0,0.0,0.0,0.0,0.0,0.1349274124679761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa5:Anterior_area_layer_5,0.0064516129032258064,0.0,0.0,0.0,0.03185483870967742,0.0,0.0,0.0,0.0,0.0,0.14556451612903226,0.6318548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.1842741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa6a:Anterior_area_layer_6a,0.22779043280182232,0.0,0.0,0.0,0.04612756264236902,0.0,0.0,0.0,0.014806378132118452,0.0,0.18223234624145787,0.38838268792710706,0.0,0.0,0.0,0.0,0.0,0.0,0.14066059225512528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISa6b:Anterior_area_layer_6b,0.4294117647058823,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.08235294117647059,0.0,0.18235294117647058,0.2676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_VISrl:Rostrolateral_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrl1:Rostrolateral_area_layer_1,0.487292817679558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008839779005524863,0.5038674033149171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl2_3:Rostrolateral_area_layer_2_3,0.42061742006615216,0.0,0.0,0.0,0.013230429988974642,0.0,0.0,0.0,0.0,0.0,0.05237045203969129,0.5137816979051819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_VISrl4:Rostrolateral_area_layer_4,0.12251941328731665,0.0,0.0,0.0,0.056945642795513375,0.0,0.0,0.0,0.0,0.0,0.33218291630716135,0.4883520276100086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl5:Rostrolateral_area_layer_5,0.026917900403768506,0.0,0.0,0.0,0.04486316733961418,0.0,0.0,0.0,0.0,0.0,0.46837146702557203,0.4598474652310453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl6a:Rostrolateral_area_layer_6a,0.3531326281529699,0.0,0.0,0.0,0.04231082180634662,0.0,0.0,0.0,0.03824247355573637,0.0,0.46541903986981287,0.10089503661513426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrl6b:Rostrolateral_area_layer_6b,0.28921568627450983,0.0,0.0,0.0,0.05392156862745098,0.0,0.0,0.0,0.19117647058823528,0.0,0.46568627450980393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Temporal_association_areas_layer_1,0.5020458265139116,0.0,0.0,0.0,0.0,0.18780687397708673,0.08101472995090016,0.15834697217675942,0.0,0.0,0.07078559738134206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_2_3,0.5231481481481481,0.0,0.0,0.0,0.0,0.17849794238683128,0.0727880658436214,0.15483539094650206,0.0,0.0,0.07073045267489712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_4,0.5810692375109553,0.0,0.0,0.0,0.0,0.1165644171779141,0.03242769500438212,0.18229623137598597,0.0,0.0,0.0876424189307625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_5,0.510908168442415,0.0,0.0,0.0,0.0,0.1719939117199391,0.014205986808726534,0.11593099949264332,0.11922881785895484,0.0,0.0654490106544901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_6a,0.13568064588472753,0.0,0.0,0.0,0.0,0.47432159677057634,0.012334604171338866,0.0038125140165956493,0.35613366225611126,0.0,0.00717649697241534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01054047992823503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Temporal_association_areas_layer_6b,0.07476635514018691,0.0,0.0,0.0,0.0,0.4819759679572764,0.00801068090787717,0.0,0.43524699599465955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Perirhinal_area_layer_1,0.5078630897317299,0.0,0.0,0.0,0.0,0.0,0.014801110083256245,0.47733580018501387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area_layer_2_3,0.6447746883988494,0.0,0.0,0.0,0.0,0.0,0.03691275167785235,0.23346116970278044,0.04985618408437201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034995206136145734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Perirhinal_area_layer_5,0.45066273932253315,0.0,0.0,0.0,0.0,0.0,0.008836524300441826,0.23858615611192932,0.28792341678939615,0.007363770250368188,0.0,0.0,0.0,0.0,0.0,0.0,0.0066273932253313695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area_layer_6a,0.375,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.28541666666666665,0.33125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Perirhinal_area_layer_6b,0.10377358490566038,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.4716981132075472,0.4056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Ectorhinal_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Ectorhinal_area_Layer_1,0.5024752475247525,0.0,0.0,0.0,0.0,0.0,0.2706270627062706,0.2268976897689769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Ectorhinal_area_Layer_2_3,0.6234505862646567,0.0,0.0,0.0,0.0,0.0010050251256281408,0.20804020100502513,0.14974874371859295,0.017755443886097153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Ectorhinal_area_Layer_5,0.47190734351897484,0.0,0.0,0.0,0.0,0.004435682602267127,0.13060620995564318,0.1205027106949236,0.2668802365697388,0.005667816658452439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Ectorhinal_area_Layer_6a,0.10171102661596958,0.0,0.0,0.0,0.0,0.010773130544993664,0.3745247148288973,0.0817490494296578,0.4242712294043092,0.0019011406844106464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005069708491761723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Ectorhinal_area_Layer_6b,0.046747967479674794,0.0,0.0,0.0,0.0,0.012195121951219513,0.4410569105691057,0.08739837398373984,0.41260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OLF:Olfactory_areas,0.29710195288067276,0.0,0.0011119605254013482,0.0966942340213589,0.0,0.0,0.0,0.001320453123914101,0.0011582922139597377,0.03866379410197605,0.0,0.0,0.015382120601385317,0.0013436189681932957,0.3378506729677763,0.06542034424444598,0.013760511501841684,0.0,0.0,0.06975235712465541,0.060439687724419114,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Olfactory_Areas_Main_olfactory_bulb,0.12092934813228914,0.0,0.0011902078990365654,0.038269761676714184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006549664769846189,0.0,0.8389557158149755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Olfactory_Areas_Main_olfactory_bulb_glomerular_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Olfactory_Areas_Main_olfactory_bulb_granule_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Olfactory_Areas_Main_olfactory_bulb_inner_plexiform_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Olfactory_Areas_Main_olfactory_bulb_mitral_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Olfactory_Areas_Main_olfactory_bulb_outer_plexiform_layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Olfactory_Areas_Accessory_olfactory_bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
