,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,Brainstem,SUM
VCo:ventral_cortical_amygdaloid_nucleus,0.16103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.8103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hip:hippocampus,0.24109160438032332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003476447071093343,0.023292195376325396,0.7260559707978446,0.00017382235355466714,0.0,0.004519381192421346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010429341213280027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034764470710933427,1.0
PaS:parasubiculum,0.2880324543610548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630831643002028,0.3488843813387424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PrS:presubiculum,0.3032581453634085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.556390977443609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProS:prosubiculum,0.32116788321167883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24817518248175183,0.4306569343065693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S:subiculum,0.41814159292035397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.4823008849557522,0.0,0.0,0.046460176991150445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
AI:agranular_insular_cortex,0.20892857142857144,0.0,0.0,0.010714285714285714,0.013095238095238096,0.0,0.0,0.0,0.033928571428571426,0.0,0.0,0.0,0.0,0.0,0.0,0.7130952380952381,0.0,0.0,0.007738095238095238,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DI:dysgranular_insular_cortex,0.22101252041371802,0.0,0.0,0.0,0.059880239520958084,0.0,0.0,0.0,0.045182362547632006,0.0,0.0,0.0,0.0,0.0,0.0,0.5813826891671203,0.06913445835601524,0.0,0.0,0.023407729994556342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GI:granular_insular_cortex,0.25876817792985457,0.0,0.0,0.0,0.11548331907613345,0.0,0.0,0.0,0.05132591958939264,0.0,0.0,0.0,0.0,0.0,0.0,0.014970059880239521,0.5397775876817793,0.0,0.0,0.019674935842600515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IPro:insular_proisocortex,0.3013816925734024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001727115716753,0.0,0.0,0.0,0.0,0.0,0.0,0.5069084628670121,0.007772020725388601,0.0,0.0034542314335060447,0.08031088082901554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23:area_23_of_cortex,0.24310041103934232,0.0,0.0,0.0,0.0,0.0,0.0,0.012331180270111567,0.0,0.0,0.0,0.0,0.0,0.0,0.6306517909571344,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0005871990604815032,0.0,0.0,0.10569583088667057,0.0,1.0
23a:area_23a_of_cortex,0.27827380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.7157738095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23b:area_23b_of_cortex,0.251105216622458,0.0,0.0,0.0,0.0,0.0,0.0,0.10786914235190097,0.0,0.0,0.0,0.0,0.0,0.0,0.0017683465959328027,0.0,0.0,0.0,0.0,0.0,0.0,0.6392572944297082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23c:area_23c_of_cortex,0.20496535796766743,0.0,0.0,0.0,0.006351039260969977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004618937644341801,0.7840646651270208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423a:area_2423a_of_cortex,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423b:area_2423b_of_cortex,0.27692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423c:area_2423c_of_cortex,0.18471337579617833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02335456475583864,0.7919320594479831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24a:area_24a_of_cortex,0.37718120805369126,0.0,0.0,0.02348993288590604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879194630872483,0.010738255033557046,0.0006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24b:area_24b_of_cortex,0.14760793465577596,0.0,0.0,0.0029171528588098016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109684947491248,0.038506417736289385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24c:area_24c_of_cortex,0.18654775176514307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813452248234857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24d:area_24d_of_cortex,0.20726172465960666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900151285930408,0.2027231467473525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29a:area_29a_of_cortex,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29a-c:area_29a-c_of_cortex,0.7686567164179104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.029850746268656716,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29d:area_29d_of_cortex,0.5904059040590406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11070110701107011,0.0,0.0,0.0,0.0,0.0,0.0,0.2988929889298893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30:area_30_of_cortex,0.29583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13194444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.5708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,1.0
31:area_31_of_cortex,0.23014586709886548,0.0,0.0,0.0,0.0021609940572663426,0.0,0.0,0.1053484602917342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662344678552134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32:area_32_of_cortex,0.16878232251998118,0.0,0.0,0.6812411847672779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14997649271274094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGM31:area_PGM31_of_cortex,0.3630650719643219,0.0,0.0,0.0,0.0,0.03365092235961889,0.0,0.5592945469288465,0.0,0.0,0.0,0.0,0.0,0.0,0.03952969795256436,0.0,0.0,0.0,0.0,0.0,0.0,0.004459760794648287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
PECg:parietal_area_PE_cingulate_part,0.23106546854942234,0.0,0.0,0.0,0.02374839537869063,0.004492939666238768,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617458279845956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23x:unnamed_region_sections_102-114_called_23_more_anteriorly,0.3140495867768595,0.0,0.0,0.0,0.0,0.0,0.0,0.0070838252656434475,0.0,0.0,0.0,0.0,0.0,0.0,0.5979929161747344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808736717827627,0.0,1.0
JxSt:juxtastriate_area,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProST:prostriate_area,0.15737704918032788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029508196721311476,0.0,0.0,0.0,0.8131147540983606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V1:visual_area_1_(primary_visual_cortex),0.4393654376724354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498244293955355,0.2108101329320291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2:visual_area_2,0.2615441584891687,0.0,0.0,0.0,0.0,0.0,0.0,0.00011109053878911313,0.0,0.006109979633401222,0.027883725236067396,0.00011109053878911313,0.0,0.41795963710423994,0.2621366413627106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024143677096833918,0.0,0.9999999999999999
V3D:visual_area_3_dorsal_part,0.398884239888424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667131566713157,0.034402603440260346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V:visual_area_3_ventral_part,0.18740762636712976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08897428318060893,0.29470883830919303,0.0,0.0,0.26721844516701154,0.018622524386639076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14306828258941767,0.0,1.0
V3A:visual_area_3A,0.24962406015037594,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0011278195488721805,0.0,0.0,0.0,0.0,0.0,0.0,0.7082706766917293,0.037218045112781956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1:area_1_of_cortex_(somatosensory),0.21196283391405343,0.0017421602787456446,0.0,0.0,0.7700348432055749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21:areas_21_of_cortex_(somatosensory),0.22483221476510068,0.0,0.0,0.0,0.6317114093959731,0.0,0.0,0.0,0.11493288590604027,0.0,0.0,0.0,0.0,0.0,0.0,0.028523489932885907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2:area_2_of_cortex_(somatosensory),0.2804790419161677,0.0,0.0,0.0,0.5317365269461077,0.10203592814371258,0.04479041916167665,0.013892215568862276,0.0009580838323353293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026107784431137725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
2Ve:area_2_of_cortex_vestibular_part,0.08579881656804733,0.0,0.0,0.0,0.5650887573964497,0.05029585798816568,0.2988165680473373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3a:area_3a_of_cortex_(somatosensory),0.30831473214285715,0.005022321428571429,0.0,0.0,0.6598772321428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3b:area_3b_of_cortex_(somatosensory),0.44839203675344563,0.0,0.0,0.0,0.5516079632465544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DIP:depth_intraparietal_area,0.23636363636363636,0.0,0.0,0.0,0.0,0.6141414141414141,0.1494949494949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Dpt:dorsal_parietal_area,0.16927374301675976,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972067039106145,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OPt:occipitoparietal_area,0.25195094760312153,0.0,0.0,0.0,0.0,0.11148272017837235,0.3355629877369008,0.0,0.0,0.0,0.0,0.0,0.0,0.3010033444816054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PE:parietal_area_PE,0.199154532644434,0.0,0.0,0.0,0.005166744950681071,0.71488961953969,0.08078910286519493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEC:parietal_area_PE_caudal_part,0.259958071278826,0.0,0.0,0.0,0.0002994908655286014,0.5971847858640311,0.03593890386343217,0.004791853848457622,0.0,0.0,0.0,0.0,0.0,0.0631925726265349,0.03803533992213237,0.0,0.0,0.0,0.0,0.0,0.0,0.0005989817310572028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEa:parietal_area_PEa,0.12584650112866816,0.0,0.0,0.0,0.0,0.5737396538750941,0.2757712565838977,0.0,0.0,0.0,0.0,0.0,0.0,0.01109857035364936,0.013544018058690745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFCx:parietal_area_PF_(cortex),0.33890577507598785,0.0,0.0,0.0,0.0,0.0,0.6610942249240122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFOp:parietal_area_PF_opercular_part,0.19205298013245034,0.0,0.0,0.0,0.0640176600441501,0.0,0.3465783664459161,0.0,0.3973509933774834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFG:parietal_area_PFG,0.33587786259541985,0.0,0.0,0.0,0.0,0.0,0.6641221374045801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PG:parietal_area_PG,0.263335837716003,0.0,0.0,0.0,0.0,0.0015026296018031556,0.7024793388429752,0.0,0.0202854996243426,0.0,0.0,0.0,0.0,0.012396694214876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGOp:parietal_area_PG_opercular_part,0.1824884792626728,0.0,0.0,0.0,0.0,0.0,0.5912442396313364,0.0,0.2129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013364055299539171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POaE:parietal_area_POa_external_part,0.2367303609341826,0.0,0.0,0.0,0.0,0.06829440905874026,0.6889596602972399,0.0,0.0,0.0,0.0,0.0,0.0,0.006015569709837226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POaI:parietal_area_POa_internal_part,0.2708803611738149,0.0,0.0,0.0,0.0,0.12641083521444696,0.5643340857787811,0.0,0.0,0.0,0.0,0.0,0.0,0.023325808878856283,0.015048908954100828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PO:parieto-occipital_area,0.23880597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28132066938037087,0.4798733604703754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POa:parietooccipital_associated_area_in_the_intraparietal_sulcus,0.2,0.0,0.0,0.0,0.0,0.0036363636363636364,0.7963636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PPt:posterior_parietal_area,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.5456349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
ReIP:retroinsular_area_parietal_part,0.33201581027667987,0.0,0.0,0.0,0.023715415019762844,0.0,0.34782608695652173,0.0,0.11462450592885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2:secondary_somatosensory_cortex,0.1809189534141672,0.0,0.0,0.0,0.5756222080408424,0.0,0.06413529036375239,0.0,0.05009572431397575,0.0,0.0,0.0,0.0,0.0,0.0,0.0778557753669432,0.05105296745373325,0.0,0.0,0.0003190810465858328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2E:secondary_somatosensory_cortex_external_part,0.1970074812967581,0.0,0.0,0.0,0.5627597672485453,0.0,0.06982543640897755,0.0,0.16375727348295926,0.0,0.0,0.0,0.0,0.0,0.0,0.0016625103906899418,0.004987531172069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2I:secondary_somatosensory_cortex_internal_part,0.1131928181108509,0.0,0.0,0.0,0.7197501951600312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16627634660421545,0.0,0.0,0.00078064012490242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4D:visual_area_4_dorsal_part,0.15112179487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000641025641025641,0.075,0.0,0.0,0.0,0.7732371794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4T:visual_area_4_transitional_part,0.22606382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007978723404255319,0.09441489361702128,0.0,0.0,0.0,0.6715425531914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V:visual_area_4_ventral_part,0.20797931289250093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23605467306981898,0.34096786110084965,0.0,0.0,0.17251570003694125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042482452899889174,0.0,1.0
V4A:visual_area_4A,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8232931726907631,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35:area_35_of_cortex,0.23098201936376211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04702627939142462,0.719225449515906,0.0,0.0027662517289073307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGa:area_PG_associated_region_of_the_superior_temporal_sulcus,0.14733727810650887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4242603550295858,0.4230769230769231,0.0,0.0,0.0,0.0053254437869822485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TFM:area_TF_medial_part,0.2543103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577586206896552,0.3879310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TLR(R36):area_TL_rostral_part_(area_36R),0.16038617253192153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23294923699782,0.43257552164434754,0.160230457801308,0.0,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.009965742759265027,0.0009342883836810962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AKL:auditory_koniocortex_lateral_part,0.10378510378510379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962148962148963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AKM:auditory_koniocortex_medial_part,0.16277258566978192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822429906542056,0.0,0.0,0.0,0.0,0.0,0.0,0.008566978193146417,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ECL:entorhinal_cortex_caudal_limited_part,0.2214765100671141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7758389261744967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026845637583892616,1.0
EC:entorhinal_cortex_caudal_part,0.11336032388663968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866396761133604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELC:entorhinal_cortex_lateral_part_caudal_division,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELR:entorhinal_cortex_lateral_part_rostral_division,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8475609756097561,0.0,0.03048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ER:entorhinal_cortex_rostral_part,0.1336116910229645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350730688935281,0.0,0.7390396659707724,0.0,0.11899791231732777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EI:entorhinal_Cx_intermediate_part,0.23510466988727857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.7085346215780999,0.0499194847020934,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EOl:entorhinal_Cx_olfactory_part,0.07714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571428571428571,0.0,0.5342857142857143,0.0,0.32285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
